ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A10862|Nie znaleziono ulicy 'G.Morcinka w miejscowości WOJKOWICE'|42-580|42-580|WOJKOWICE|Wojkowice|*|G.Morcinka|38|38|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|będziński|*WIERZCHLAS|Wojkowice
A3016|Nie znaleziono ulicy 'G.Zapolskiej w miejscowości Kraków'|30-126|30-126|Kraków|Kraków|*|G.Zapolskiej|27|27|63|63|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A8489|Nie znaleziono ulicy 'G.Zapolskiej w miejscowości KRAKÓW'|30-091|30-091|KRAKÓW|Kraków|*|G.Zapolskiej|17|17|16|16|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A39732|Nie znaleziono ulicy 'G.Zapolskiej w miejscowości KRAKÓW'|30-126|30-126|KRAKÓW|Kraków|*|G.Zapolskiej|38|38|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1184555|Nie znaleziono ulicy 'G.Zapolskiej w miejscowości KRAKÓW'|30-126|30-126|KRAKÓW|Kraków|*|G.Zapolskiej|27|27|5|5|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1205007|Nie znaleziono ulicy 'Gagarina w miejscowości MIELEC'|39-300|39-300|MIELEC|Mielec|*|Gagarina|36|36|15|15|*MAŁOPOLSKIE|PODKARPACKIE|*KRAKÓW|mielecki|*KRAKÓW|Mielec
A1345136|Nie znaleziono ulicy 'Gaj w miejscowości MOGILANY'|32-031|32-031|MOGILANY|Mogilany|*|Gaj|307|307|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|krakowski|*|Mogilany
A1182241|Nie znaleziono ulicy 'Gaj w miejscowości TRZEBINIA'|32-541|32-541|TRZEBINIA|Trzebinia|*|Gaj|20|20|2|2|*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|żywiecki|*WIERZCHLAS|Świnna
A1303436|Nie znaleziono ulicy 'Gen Hallera w miejscowości WROCŁAW'|53-325|53-325|WROCŁAW|Wrocław|*|Gen Hallera|||||*|DOLNOŚLĄSKIE|*|Wrocław|*|Wrocław
A1357912|Nie znaleziono ulicy 'Gen. Bema w miejscowości TORUŃ'|87-100|87-100|TORUŃ|Toruń|*|Gen. Bema|128|128|||*|KUJAWSKO-POMORSKIE|*|Toruń|*|Toruń
A1351318|Nie znaleziono ulicy 'Gen. Grota Roweckiego w miejscowości BIELSKO BIAŁA'|43-300|43-300|BIELSKO BIAŁA|Bielsko-Biała|*|Gen. Grota Roweckiego|6|6|2|2|ŚLĄSKIE|ŚLĄSKIE|*|Bielsko-Biała|*|Bielsko-Biała
A1355105|Nie znaleziono ulicy 'Gen. Maczka w miejscowości KROSNO'|38-401|38-401|KROSNO|Krosno|*|Gen. Maczka|28|28|||PODKARPACKIE|PODKARPACKIE|*|Krosno|*|Krosno
A1250189|Nie znaleziono ulicy 'Gen. Sikorskiego w miejscowości RADZIONKÓW'|41-914|41-914|RADZIONKÓW|Radzionków|*|Gen. Sikorskiego|3a|3a|||*|ŚLĄSKIE|*|tarnogórski|*|Radzionków
A1250558|Nie znaleziono ulicy 'Gen.Andersa w miejscowości WARSZAWA'|00-201|00-201|WARSZAWA|Warszawa|*|Gen.Andersa|10|10|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A8676|Nie znaleziono ulicy 'GEN.B.WIENIAWY-DŁUGOSZOWSKIEGO w miejscowości Kraków'|31-398|31-398|Kraków|Kraków|*|GEN.B.WIENIAWY-DŁUGOSZOWSKIEGO|10|10|19|19|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1346870|Nie znaleziono ulicy 'Gen.Dąbrowskiego w miejscowości SZCZECIN'|70-100|70-100|SZCZECIN|Szczecin|*|Gen.Dąbrowskiego|38-40|38-40|||*|ZACHODNIOPOMORSKIE|*|Szczecin|*|Szczecin
ZA1316001|Nie znaleziono ulicy 'Gen.F.Nila w miejscowości KRAKÓW'|31-209|31-209|KRAKÓW|Kraków|*|Gen.F.Nila|17|17|108|108|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A20978|Nie znaleziono ulicy 'Gen.Grota Roweckiego w miejscowości KRAKÓW'|31-148|31-148|KRAKÓW|Kraków|*|Gen.Grota Roweckiego|49|49|44|44|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A33776|Nie znaleziono ulicy 'Gen.Grota Roweckiego w miejscowości KRAKÓW'|30-348|30-348|KRAKÓW|Kraków|*|Gen.Grota Roweckiego|49|49|35|35|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1360431|Nie znaleziono ulicy 'Gen.Hallera w miejscowości SOSNOWIEC'|41-200|41-200|SOSNOWIEC|Sosnowiec|*|Gen.Hallera|12|12|38|38|ŚLĄSKIE|ŚLĄSKIE|SOSNOWIEC|Sosnowiec|SOSNOWIEC|Sosnowiec
A1191874|Nie znaleziono ulicy 'Gen.J.Bema w miejscowości GRYBOW'|33-330|33-330|*GRYBOW|Grybów|*|Gen.J.Bema|3|3|15|15|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|nowosądecki|*WIERZCHLAS|Grybów
A1192727|Nie znaleziono ulicy 'Gen.J.Dwernickiego w miejscowości USTRZYKI DOLNE'|38-700|38-700|USTRZYKI DOLNE|Ustrzyki Dolne|*|Gen.J.Dwernickiego|4|4|||*ŁÓDZKIE|PODKARPACKIE|*WIELUŃSKI|bieszczadzki|*WIERZCHLAS|Ustrzyki Dolne
A2703|Nie znaleziono ulicy 'Gen.J.Jasińskiego w miejscowości KRAKÓW'|30-815|30-815|KRAKÓW|Kraków|*|Gen.J.Jasińskiego|28|28|21|21|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A18329|Nie znaleziono ulicy 'Gen.Jasińskiego w miejscowości KRAKÓW'|30-815|30-815|KRAKÓW|Kraków|*|Gen.Jasińskiego|28|28|68|68|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1171592|Nie znaleziono ulicy 'gen.Jerzego Zietka w miejscowości PIEKARY SLASKIE'|41-940|41-940|*PIEKARY SLASKIE|Piekary Śląskie|*|gen.Jerzego Zietka|||||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Piekary Śląskie|*WIERZCHLAS|Piekary Śląskie
A8473|Nie znaleziono ulicy 'Gen.M.Kukiela w miejscowości Kraków'|31-358|31-358|Kraków|Kraków|*|Gen.M.Kukiela|7|7|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1377300|Nie znaleziono ulicy 'Gen.Sikorskiego w miejscowości OGRODZIENIEC'|42-440|42-440|OGRODZIENIEC|Ogrodzieniec|*|Gen.Sikorskiego|16|16|||ŚLĄSKIE|ŚLĄSKIE|ZAWIERCIAŃSKI|zawierciański|OGRODZIENIEC|Ogrodzieniec
A10991|Nie znaleziono ulicy 'Gen.Sikorskiego w miejscowości TRZEBINIA'|32-540|32-540|TRZEBINIA|Trzebinia|*|Gen.Sikorskiego|71|71|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|chrzanowski|*WIERZCHLAS|Trzebinia
A14741|Nie znaleziono ulicy 'Gen.Swierczewskiego w miejscowości SKARZYSKO-KAMIENNA'|26-110|26-110|*SKARZYSKO-KAMIENNA|Skarżysko-Kamienna|*|Gen.Swierczewskiego|74|74|||*ŁÓDZKIE|ŚWIĘTOKRZYSKIE|*WIELUŃSKI|skarżyski|*WIERZCHLAS|Skarżysko-Kamienna
A1685|Nie znaleziono ulicy 'GEN.WIENIAWY-DŁUGOSZOWSKIEGO w miejscowości KRAKÓW'|31-398|31-398|KRAKÓW|Kraków|*|GEN.WIENIAWY-DŁUGOSZOWSKIEGO|10|10|3|3|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1347329|Nie znaleziono ulicy 'Gen.Zajączka w miejscowości CZĘSTOCHOWA'|42-200|42-200|CZĘSTOCHOWA|Częstochowa|*|Gen.Zajączka|15|15|2|2|ŚLĄSKIE|ŚLĄSKIE|CZĘSTOCHOWA|Częstochowa|CZĘSTOCHOWA|Częstochowa
A1195511|Nie znaleziono ulicy 'Gen.Żółkiewskiego w miejscowości SANDOMIERZ'|27-600|27-600|SANDOMIERZ|Sandomierz|*|Gen.Żółkiewskiego|9|9|55|55|ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|SANDOMIERSKI|sandomierski|SANDOMIERZ|Sandomierz
A1181636|Nie znaleziono ulicy 'Generała Fieldorfa-Nila w miejscowości KRAKÓW'|31-209|31-209|KRAKÓW|Kraków|*|Generała Fieldorfa-Nila|9|9|29|29|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1350640|Nie znaleziono ulicy 'Glinik w miejscowości ŁĄCZKI KUCHARSKIE'|39-106|39-106|ŁĄCZKI KUCHARSKIE|Łączki Kucharskie|*|Glinik|90|90|||*|PODKARPACKIE|*|ropczycko-sędziszowski|*|Ropczyce
A1888922|Nie znaleziono ulicy 'Glinno w miejscowości NOWY TOMYŚL'|64-300|64-300|NOWY TOMYŚL|Nowy Tomyśl|*|Glinno|195B|195B|||*|WIELKOPOLSKIE|*|nowotomyski|*|Nowy Tomyśl
A1348700|Nie znaleziono ulicy 'Górki w miejscowości WIŚLICA'|28-160|28-160|WIŚLICA|Wiślica|*|Górki|12|12|||*|ŚWIĘTOKRZYSKIE|*|buski|*|Wiślica
A1286952|Nie znaleziono ulicy 'Górnicza w miejscowości JASTRZĘBIE'|44-330|44-330|JASTRZĘBIE|Jastrzębie|*|Górnicza|1|1|||*|KUJAWSKO-POMORSKIE|*|brodnicki|*|Bartniczka
A1353714|Nie znaleziono ulicy 'Grabie w miejscowości WĘGRZCE WIELKIE'|32-002|32-002|WĘGRZCE WIELKIE|Węgrzce Wielkie|*|Grabie|154|154|||*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
A1351064|Nie znaleziono ulicy 'Grojec w miejscowości ALWERNIA'|32-566|32-566|ALWERNIA|Alwernia|*|Grojec|11|11|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|chrzanowski|*|Alwernia
A1351542|Nie znaleziono ulicy 'Grojec w miejscowości ALWERNIA'|32-566|32-566|ALWERNIA|Alwernia|*|Grojec|241|241|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|chrzanowski|*|Alwernia
A1223506|Nie znaleziono ulicy 'Grójec w miejscowości ALWERNIA'|32-066|32-066|ALWERNIA|Alwernia|*|Grójec|329|329|||*|MAŁOPOLSKIE|*|chrzanowski|*|Alwernia
A1355089|Nie znaleziono ulicy 'Gwarków w miejscowości TRZEBINIA'|32-541|32-541|TRZEBINIA|Trzebinia|*|Gwarków|4|4|61|61|*MAŁOPOLSKIE|ŚLĄSKIE|*|żywiecki|*|Świnna
A1189429|Nie znaleziono ulicy 'H.Kollataja w miejscowości PINCZOW'|28-400|28-400|*PINCZOW|Pińczów|*|H.Kollataja|6|6|21|21|*ŁÓDZKIE|ŚWIĘTOKRZYSKIE|*WIELUŃSKI|pińczowski|*WIERZCHLAS|Pińczów
A1349459|Nie znaleziono ulicy 'H.Kołłątaja w miejscowości LEŻAJSK'|37-300|37-300|LEŻAJSK|Leżajsk|*|H.Kołłątaja|1|1|17|17|PODKARPACKIE|PODKARPACKIE|*|leżajski|*|Leżajsk
A1349330|Nie znaleziono ulicy 'H.Kołłątaja w miejscowości PIŃCZÓW'|28-400|28-400|PIŃCZÓW|Pińczów|*|H.Kołłątaja|5|5|6|6|*|ŚWIĘTOKRZYSKIE|*|pińczowski|*|Pińczów
A1258509|Nie znaleziono ulicy 'H.Modrzejewskiej w miejscowości NIEPOŁOMICE'|32-005|32-005|NIEPOŁOMICE|Niepołomice|*|H.Modrzejewskiej|4|4|||*|MAŁOPOLSKIE|*|wielicki|*|Niepołomice
A10779|Nie znaleziono ulicy 'H.Sienkiewicza w miejscowości ALWERNIA'|32-066|32-066|ALWERNIA|Alwernia|*|H.Sienkiewicza|48|48|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|chrzanowski|*WIERZCHLAS|Alwernia
A37520|Nie znaleziono ulicy 'H.Wieniawskiego w miejscowości POZNAŃ'|61-712|61-712|POZNAŃ|Poznań|*|H.Wieniawskiego|5|5|9|9|*ŁÓDZKIE|WIELKOPOLSKIE|*|Poznań|*|Poznań
A11132|Nie znaleziono ulicy 'H.Wieniawskiego w miejscowości POZNAŃ'|61-712|61-712|POZNAŃ|Poznań|*|H.Wieniawskiego|1|1|||*|WIELKOPOLSKIE|*|Poznań|*|Poznań
A1280499|Nie znaleziono ulicy 'Heweliusza w miejscowości ŁYSOMICE'|87-148|87-148|ŁYSOMICE|Łysomice|*|Heweliusza|37|37|5|5|KUJAWSKO-POMORSKIE|KUJAWSKO-POMORSKIE|TORUŃSKI|toruński|ŁYSOMICE|Łysomice
A1349563|Nie znaleziono ulicy 'Hucisko w miejscowości KLUCZE HUCISKO'|32-310|32-310|*KLUCZE HUCISKO|Klucze|*|Hucisko|45|45|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|olkuski|*|Klucze
A1346766|Nie znaleziono ulicy 'I.Kraszewskiego w miejscowości KRAKÓW'|33-380|33-380|KRAKÓW|Kraków|*|I.Kraszewskiego|171A/A1|171A/A1|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1250532|Nie znaleziono ulicy 'II Armii Wojska Polskiego w miejscowości LEŻAJSK'|37-300|37-300|LEŻAJSK|Leżajsk|*|II Armii Wojska Polskiego|5|5|||*|PODKARPACKIE|*|leżajski|*|Leżajsk
A1350352|Nie znaleziono ulicy 'Il.Białostocka w miejscowości SOSNOWIEC'|41-219|41-219|SOSNOWIEC|Sosnowiec|*|Il.Białostocka|23|23|30|30|*|ŚLĄSKIE|*|Sosnowiec|*|Sosnowiec
A1205038|Nie znaleziono ulicy 'Ilkowice w miejscowości ŁĘG TARNOWSKI'|33-131|33-131|ŁĘG TARNOWSKI|Łęg Tarnowski|*|Ilkowice|31A|31A|||MAŁOPOLSKIE|MAŁOPOLSKIE|*KRAKÓW|tarnowski|*KRAKÓW|Żabno
A1350962|Nie znaleziono ulicy 'J. Kochanowskiego w miejscowości PRZYTYK'|26-650|26-650|PRZYTYK|Przytyk|*|J. Kochanowskiego|21|21|||*|MAZOWIECKIE|*|radomski|*|Przytyk
A1256670|Nie znaleziono ulicy 'J. Kochanowskiego w miejscowości RYKI'|||RYKI|Ryki|*|J. Kochanowskiego|17|17|||*|MAZOWIECKIE|*|białobrzeski|*|Stara Błotnica
A1350684|Nie znaleziono ulicy 'J. Piłsudskiego w miejscowości DĄBROWA GÓRNICZA'|41-303|41-303|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|*|J. Piłsudskiego|36|36|136|136|*|ŚLĄSKIE|*|Dąbrowa Górnicza|*|Dąbrowa Górnicza
A1350903|Nie znaleziono ulicy 'J. Piłsudskiego w miejscowości STĄPORKÓW'|26-220|26-220|STĄPORKÓW|Stąporków|*|J. Piłsudskiego|129|129|||*|ŚWIĘTOKRZYSKIE|*|konecki|*|Stąporków
A1351635|Nie znaleziono ulicy 'J. Piłsudskiego w miejscowości TRZEBINIA'|32-540|32-540|TRZEBINIA|Trzebinia|*|J. Piłsudskiego|107|107|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|chrzanowski|*|Trzebinia
A1344679|Nie znaleziono ulicy 'J.Bema w miejscowości KĘDZIERZYN-KOŹLE'|47-224|47-224|KĘDZIERZYN-KOŹLE|Kędzierzyn-Koźle|*|J.Bema|21|21|||*|OPOLSKIE|*|kędzierzyńsko-kozielski|*|Kędzierzyn-Koźle
A1346948|Nie znaleziono ulicy 'J.Bema w miejscowości WARSZAWA'|01-233|01-233|WARSZAWA|Warszawa|*|J.Bema|89|89|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1348480|Nie znaleziono ulicy 'J.Elsnera w miejscowości ŁÓDŹ'|92-544|92-544|ŁÓDŹ|Łódź|*|J.Elsnera|4|4|181|181|*|ŁÓDZKIE|*|Łódź|*|Łódź
A19348|Nie znaleziono ulicy 'J.Fafary w miejscowości Kraków'|31-410|31-410|Kraków|Kraków|*|J.Fafary|2|2|29|29|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1347708|Nie znaleziono ulicy 'J.J.Haffnera w miejscowości SOPOT'|81-715|81-715|SOPOT|Sopot|*|J.J.Haffnera|59|59|||*|POMORSKIE|*|Sopot|*|Sopot
A1347033|Nie znaleziono ulicy 'J.J.Rostafińskich w miejscowości WARSZAWA'|02-593|02-593|WARSZAWA|Warszawa|*|J.J.Rostafińskich|4|4|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A31869|Nie znaleziono ulicy 'J.Kochanowskiego w miejscowości KRAKÓW'|31-127|31-127|KRAKÓW|Kraków|*|J.Kochanowskiego|18|18|7|7|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A39745|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKOW'|30-048|30-048|*KRAKOW|Kraków|*|J.Lea|16a|16a|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A790|Nie znaleziono ulicy 'J.Lea w miejscowości Kraków'|30-133|30-133|Kraków|Kraków|*|J.Lea|238|238|18|18|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A9210|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-058|30-058|KRAKÓW|Kraków|*|J.Lea|86|86|11|11|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A39021|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-133|30-133|KRAKÓW|Kraków|*|J.Lea|116|116|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A22005|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-058|30-058|KRAKÓW|Kraków|*|J.Lea|92|92|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
ZA9210|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-058|30-058|KRAKÓW|Kraków|*|J.Lea|86|86|11|11|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
S9210|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-058|30-058|KRAKÓW|Kraków|*|J.Lea|86|86|11|11|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1434775|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-048|30-048|KRAKÓW|Kraków|*|J.Lea|15A|15A|4A|4A|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1188890|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-133|30-133|KRAKÓW|Kraków|*|J.Lea|210 A|210 A|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1180047|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|||KRAKÓW|Kraków|*|J.Lea|7c|7c|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A2377|Nie znaleziono ulicy 'J.Lea w miejscowości KRAKÓW'|30-058|30-058|KRAKÓW|Kraków|*|J.Lea|115|115|14|14|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1176271|Nie znaleziono ulicy 'J.Palacha w miejscowości KRAKOW'|31-325|31-325|*KRAKOW|Kraków|*|J.Palacha|13|13|68|68|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1190391|Nie znaleziono ulicy 'J.Pilsudskiego w miejscowości TARNOW'|33-100|33-100|*TARNOW|Tarnów|*|J.Pilsudskiego|31|31|18|18|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Tarnów|*WIERZCHLAS|Tarnów
A34848|Nie znaleziono ulicy 'J.Piłsudskiego w miejscowości DĄBROWA GÓRNICZA'|41-308|41-308|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|*|J.Piłsudskiego|92|92|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Dąbrowa Górnicza|*WIERZCHLAS|Dąbrowa Górnicza
A18717|Nie znaleziono ulicy 'J.Piłsudskiego w miejscowości KRAKÓW'|31-111|31-111|KRAKÓW|Kraków|*|J.Piłsudskiego|38|38|1|1|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A14737|Nie znaleziono ulicy 'J.Piłsudskiego w miejscowości KRAKÓW'|31-109|31-109|KRAKÓW|Kraków|*|J.Piłsudskiego|8|8|8|8|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A10500|Nie znaleziono ulicy 'J.Wybickiego w miejscowości KRAKÓW'|31-261|31-261|KRAKÓW|Kraków|*|J.Wybickiego|7|7|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1348577|Nie znaleziono ulicy 'Jana Pawła II w miejscowości TRZEBINIA'|32-541|32-541|TRZEBINIA|Trzebinia|*|Jana Pawła II|31|31|15|15|*|ŚLĄSKIE|*|żywiecki|*|Świnna
A1352763|Nie znaleziono ulicy 'Janka Krasickiego w miejscowości WIERZBICA'|26-680|26-680|WIERZBICA|Wierzbica|*|Janka Krasickiego|2|2|11|11|*|MAZOWIECKIE|*|radomski|*|Wierzbica
A1350597|Nie znaleziono ulicy 'Jasień w miejscowości BRZESKO'|32-800|32-800|BRZESKO|Brzesko|*|Jasień|3|3|||*|MAŁOPOLSKIE|*|brzeski|*|Brzesko
A1190430|Nie znaleziono ulicy 'Jasna w miejscowości PODLEZE'|32-003|32-003|*PODLEZE|Podłęże|*|Jasna|237|237|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|wielicki|*WIERZCHLAS|Niepołomice
A1191694|Nie znaleziono ulicy 'Jawornik w miejscowości MYSLENICE'|32-400|32-400|*MYSLENICE|Myślenice|*|Jawornik|112|112|16|16|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|myślenicki|*WIERZCHLAS|Myślenice
A2959|Nie znaleziono ulicy 'Jawornik w miejscowości Myślenice'|32-400|32-400|Myślenice|Myślenice|*|Jawornik|574|574|||MAŁOPOLSKIE|MAŁOPOLSKIE|MYŚLENICKI|myślenicki|MYŚLENICE|Myślenice
A10746|Nie znaleziono ulicy 'Jednosci Narodowej w miejscowości SZCZECIN'|70-453|70-453|SZCZECIN|Szczecin|*|Jednosci Narodowej|31|31|||*ŁÓDZKIE|ZACHODNIOPOMORSKIE|*WIELUŃSKI|Szczecin|*WIERZCHLAS|Szczecin
A1348760|Nie znaleziono ulicy 'K.E.N. w miejscowości STALOWA WOLA'|37-450|37-450|STALOWA WOLA|Stalowa Wola|*|K.E.N.|10|10|39|39|*|PODKARPACKIE|*|stalowowolski|*|Stalowa Wola
A1351687|Nie znaleziono ulicy 'K.E.N. w miejscowości STALOWA WOLA'|37-450|37-450|STALOWA WOLA|Stalowa Wola|*|K.E.N.|14|14|54|54|PODKARPACKIE|PODKARPACKIE|*|stalowowolski|*|Stalowa Wola
A1353614|Nie znaleziono ulicy 'K.K.Wojtyły w miejscowości CZANIEC'|34-354|34-354|CZANIEC|Czaniec|*|K.K.Wojtyły|47|47|||*|ŚLĄSKIE|*|bielski|*|Porąbka
A14481|Nie znaleziono ulicy 'K.Miarki w miejscowości GLIWICE'|44-100|44-100|GLIWICE|Gliwice|*|K.Miarki|12|12|||*ŁÓDZKIE|ŚLĄSKIE|*|Gliwice|*|Gliwice
A24299|Nie znaleziono ulicy 'K.Miarki w miejscowości GLIWICE'|44-100|44-100|GLIWICE|Gliwice|*|K.Miarki|10B|10B|10|10|ŚLĄSKIE|ŚLĄSKIE|GLIWICE|Gliwice|GLIWICE|Gliwice
A1198120|Nie znaleziono ulicy 'K.Miarki w miejscowości JELENIA GÓRA'|58-500|58-500|JELENIA GÓRA|Jelenia Góra|*|K.Miarki|42|42|||*ŁÓDZKIE|DOLNOŚLĄSKIE|*WIELUŃSKI|Jelenia Góra|*WIERZCHLAS|Jelenia Góra
A1188657|Nie znaleziono ulicy 'K.Miarki w miejscowości MYSŁOWICE'|41-400|41-400|MYSŁOWICE|Mysłowice|*|K.Miarki|36|36|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Mysłowice|*WIERZCHLAS|Mysłowice
A1365434|Nie znaleziono ulicy 'K.Wallenroda w miejscowości KRAKÓW'|30-867|30-867|KRAKÓW|Kraków|*|K.Wallenroda|55|55|51|51|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1280185|Nie znaleziono ulicy 'K.Wallenroda w miejscowości KRAKÓW'|30-867|30-867|KRAKÓW|Kraków|*|K.Wallenroda|55|55|49|49|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1794|Nie znaleziono ulicy 'K.Wielkiego w miejscowości KRAKÓW'|30-074|30-074|KRAKÓW|Kraków|*|K.Wielkiego|77|77|6|6|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1180781|Nie znaleziono ulicy 'KADŁUBKA w miejscowości CHRZANÓW'|||CHRZANÓW|Chrzanów|*|KADŁUBKA|22A|22A|7|7|*MAŁOPOLSKIE|DOLNOŚLĄSKIE|*CHRZANOWSKI|wrocławski|*CHRZANÓW|Kobierzyce
A1349512|Nie znaleziono ulicy 'Kamienna w miejscowości OPATOWIEC KAMIENNA'|28-520|28-520|*OPATOWIEC KAMIENNA|Opatowiec|*|Kamienna|26|26|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|*|kazimierski|*|Opatowiec
A1921136|Nie znaleziono ulicy 'Karaś w miejscowości IŁAWA'|14-200|14-200|IŁAWA|Iława|*|Karaś|44A|44A|||*|WARMIŃSKO-MAZURSKIE|*|iławski|*|Iława
A1351386|Nie znaleziono ulicy 'Kard. Wyszyńskiego w miejscowości CHRZANÓW'|32-500|32-500|CHRZANÓW|Chrzanów|*|Kard. Wyszyńskiego|9|9|25|25|MAŁOPOLSKIE|MAŁOPOLSKIE|*|chrzanowski|*|Chrzanów
