ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1312413|Nazwa miejscowości jest wymagana|*28-300||*||*Bolesława Chrobrego||*3||*60||*||*||*|
A1312414|Nazwa miejscowości jest wymagana|*32-300||*||*Jasna||*83||*||*||*||*|
A1312417|Nazwa miejscowości jest wymagana|*33-300||*||*Bolesława Prusa||*76 b||*||*||*||*|
A1312419|Nazwa miejscowości jest wymagana|*38-400||*||*Wieniawskiego||*1||*34||*||*||*|
A1312423|Nazwa miejscowości jest wymagana|*32-800||*||*os. Władysława Jagiełły||*6||*56||*||*||*|
A1295243|Nazwa miejscowości jest wymagana|*32-053||*||*||*82||*||*||*||*|
A1312448|Nazwa miejscowości jest wymagana|*16-400||*||*B. Chrobrego||*29||*||*PODLASKIE||*||*|
A1312450|Nazwa miejscowości jest wymagana|*43-246||*||*Wspólna||*43||*||*ŚLĄSKIE||*||*|
A1312458|Nazwa miejscowości jest wymagana|*30-150||*||*Armii Krajowej||*79||*56||*||*||*|
A1312461|Nazwa miejscowości jest wymagana|*28-230||*||*Królowej Jadwigi||*7||*34||*ŚWIĘTOKRZYSKIE||*||*|
A1312463|Nazwa miejscowości jest wymagana|*37-450||*||*Czarneckiego||*8||*7||*PODKARPACKIE||*||*|
A1312464|Nazwa miejscowości jest wymagana|*34-231||*||*||*1||*||*MAŁOPOLSKIE||*||*|
A1312465|Nazwa miejscowości jest wymagana|*28-400||*||*Grunwaldzka||*8||*25||*ŚWIĘTOKRZYSKIE||*||*|
A1312467|Nazwa miejscowości jest wymagana|*31-988||*||*Calińskiego||*32||*||*||*||*|
A1312469|Nazwa miejscowości jest wymagana|*39-442||*||*||*113||*||*PODKARPACKIE||*||*|
A1312471|Nazwa miejscowości jest wymagana|*59-171||*||*Rybna||*9||*21||*DOLNOŚLĄSKIE||*||*|
A1312473|Nazwa miejscowości jest wymagana|*33-230||*||*||*124||*||*MAŁOPOLSKIE||*||*|
A1312475|Nazwa miejscowości jest wymagana|*28-400||*||*Grunwaldzka||*4||*5||*||*||*|
A1312477|Nazwa miejscowości jest wymagana|*32-830||*||*Św. Kingi||*1||*||*||*||*|
A1312481|Nazwa miejscowości jest wymagana|*11-001||*||*Barczewskiego||*79||*||*||*||*|
A1312482|Nazwa miejscowości jest wymagana|*32-086||*||*os. Wojskowe||*1||*3||*MAŁOPOLSKIE||*||*|
A1312484|Nazwa miejscowości jest wymagana|*26-600||*||*Folwarczna||*74||*1||*MAZOWIECKIE||*||*|
A1312486|Nazwa miejscowości jest wymagana|*32-600||*||*Zagrodowa||*9||*9||*||*||*|
A1312489|Nazwa miejscowości jest wymagana|*38-200||*||*Szkolna||*5||*27||*||*||*|
A1312492|Nazwa miejscowości jest wymagana|*28-230||*||*B. Kubika||*21||*||*ŚWIĘTOKRZYSKIE||*||*|
A1312495|Nazwa miejscowości jest wymagana|*27-545||*||*||*171||*||*ŚWIĘTOKRZYSKIE||*||*|
A1312497|Nazwa miejscowości jest wymagana|*27-400||*||*Radwana||*11||*10||*||*||*|
A1312501|Nazwa miejscowości jest wymagana|*28-400||*||*Kazimierza Wielkiego||*4||*6||*ŚWIĘTOKRZYSKIE||*||*|
A1312505|Nazwa miejscowości jest wymagana|*16-300||*||*Mickiewicza||*10||*14||*PODLASKIE||*||*|
A1312508|Nazwa miejscowości jest wymagana|*43-600||*||*Tuwima||*15||*3||*||*||*|
A1312510|Nazwa miejscowości jest wymagana|*32-800||*||*Ogrodowa||*1 A||*16||*||*||*|
A1312512|Nazwa miejscowości jest wymagana|*27-200||*||*Dwernickiego||*5||*14||*||*||*|
A1312514|Nazwa miejscowości jest wymagana|*30-519||*||*Zamoyskiego||*3||*2||*||*||*|
A1312516|Nazwa miejscowości jest wymagana|*32-060||*||*||*250||*||*||*||*|
A1312517|Nazwa miejscowości jest wymagana|*30-398||*||*Walgierza Wdałego||*13 C||*||*||*||*|
A1312521|Nazwa miejscowości jest wymagana|*33-100||*||*Orkana||*38||*||*||*||*|
A1312522|Nazwa miejscowości jest wymagana|*16-400||*||*11 listopada||*11||*36||*PODLASKIE||*||*|
A1312523|Nazwa miejscowości jest wymagana|*32-830||*||*Reymonta||*20||*||*||*||*|
A1312526|Nazwa miejscowości jest wymagana|*31-905||*||*os. Wandy||*6||*11||*||*||*|
A1312528|Nazwa miejscowości jest wymagana|*32-020||*||*W. Pola||*16||*13||*||*||*|
A1312534|Nazwa miejscowości jest wymagana|*34-120||*||*Podgórska||*105||*||*MAŁOPOLSKIE||*||*|
A1312538|Nazwa miejscowości jest wymagana|*33-311||*||*||*90||*||*MAŁOPOLSKIE||*||*|
A1312540|Nazwa miejscowości jest wymagana|*36-204||*||*||*2||*||*PODKARPACKIE||*||*|
A1312542|Nazwa miejscowości jest wymagana|*39-304||*||*||*84||*||*PODKARPACKIE||*||*|
A1312545|Nazwa miejscowości jest wymagana|*31-635||*||*os. Oświecenia||*1||*10||*||*||*|
A1312547|Nazwa miejscowości jest wymagana|*30-867||*||*Konrada Wallenroda||*59||*61||*||*||*|
A1312548|Nazwa miejscowości jest wymagana|*16-400||*||*Reja||*80 A||*21||*PODLASKIE||*||*|
A1312552|Nazwa miejscowości jest wymagana|*39-300||*||*||*120||*||*PODKARPACKIE||*||*|
A1312555|Nazwa miejscowości jest wymagana|*16-400||*||*Noniewicza||*48||*19||*PODLASKIE||*||*|
A1312558|Nazwa miejscowości jest wymagana|*23-313||*||*||*32||*||*LUBELSKIE||*||*|
A1312563|Nazwa miejscowości jest wymagana|*28-400||*||*Kołłątaja||*6||*12||*ŚWIĘTOKRZYSKIE||*||*|
A1312567|Nazwa miejscowości jest wymagana|*32-440||*||*Partyzantów||*250||*||*MAŁOPOLSKIE||*||*|
A1312568|Nazwa miejscowości jest wymagana|*32-440||*||*Zagumnie||*17 A||*||*MAŁOPOLSKIE||*||*|
A1312569|Nazwa miejscowości jest wymagana|*33-380||*||*Czarny Potok||*11||*2||*||*||*|
A1312570|Nazwa miejscowości jest wymagana|*30-669||*||*Okolna||*22||*23||*||*||*|
A1312572|Nazwa miejscowości jest wymagana|*23-400||*||*Plac Wolności||*7||*12||*LUBELSKIE||*||*|
A1312576|Nazwa miejscowości jest wymagana|*37-450||*||*al. Jana Pawła II||*76||*26||*||*||*|
A1312577|Nazwa miejscowości jest wymagana|*34-130||*||*Stolardka||*37||*||*MAŁOPOLSKIE||*||*|
A1313790|Nazwa miejscowości jest wymagana|*30-444||*||*Zgodna||*116||*||*MAŁOPOLSKIE||*KRAKOWSKI||*MOGILANY|
A1315894|Nazwa miejscowości jest wymagana|*37-600||*||*Rybacka||*||*25||*||*||*|
A1311554|Nazwa miejscowości jest wymagana|*38-700||*||*PCK||*54||*24||*PODKARPACKIE||*||*|
A1291463|Nazwa miejscowości jest wymagana|*32-590||*||*WRZOSOWA||*3||*||*||*||*|
A1311537|Nazwa miejscowości jest wymagana|*21-010||*||*Wiklinowa||*16||*7||*LUBELSKIE||*||*|
A1311540|Nazwa miejscowości jest wymagana|*97-400||*||*os. Dolnośląskie||*203||*40||*ŁÓDZKIE||*||*|
A1311531|Nazwa miejscowości jest wymagana|*32-600||*||*11-go Listopada||*4||*2||*||*||*|
A1311462|Nazwa miejscowości jest wymagana|*41-106||*||*Boh. Westerplatte||*6||*27||*||*||*|
A1311463|Nazwa miejscowości jest wymagana|*57-550||*||*Okrężna||*3||*1||*DOLNOŚLĄSKIE||*||*|
A1311464|Nazwa miejscowości jest wymagana|*19-300||*||*Wojska Polskiego||*33A||*19||*WARMIŃSKO-MAZURSKIE||*||*|
A1311470|Nazwa miejscowości jest wymagana|*43-502||*||*Michałowicza||*13||*46||*ŚLĄSKIE||*||*|
A1311471|Nazwa miejscowości jest wymagana|*23-460||*||*||*4||*10||*||*||*|
A1311478|Nazwa miejscowości jest wymagana|*37-700||*||*Sobieskiego||*51||*4||*||*||*|
A1295285|Nazwa miejscowości jest wymagana|*34-511||*||*St. N. Kubińca||*162||*||*MAŁOPOLSKIE||*||*|
A1311482|Nazwa miejscowości jest wymagana|*32-590||*||*Kolorowa||*3||*||*||*||*|
A1311484|Nazwa miejscowości jest wymagana|*32-422||*||*||*92||*||*MAŁOPOLSKIE||*||*|
A1311489|Nazwa miejscowości jest wymagana|*38-400||*||*Krakowska||*43||*47||*||*||*|
A1311490|Nazwa miejscowości jest wymagana|*28-230||*||*Energetyków||*9||*||*ŚWIĘTOKRZYSKIE||*||*|
A1311497|Nazwa miejscowości jest wymagana|*32-048||*||*J. Lea||*8||*9||*||*||*|
A1311500|Nazwa miejscowości jest wymagana|*31-223||*||*Wyki||*12||*9||*||*||*|
A1311504|Nazwa miejscowości jest wymagana|*32-854||*||*||*||*||*||*||*|
A1311507|Nazwa miejscowości jest wymagana|*21-010||*||*Patriotów Polskich||*3||*22||*LUBELSKIE||*||*|
A1311513|Nazwa miejscowości jest wymagana|*26-332||*||*||*||*||*||*||*|
A1311521|Nazwa miejscowości jest wymagana|*22-600||*||*Króla Zygmunta||*8||*12||*||*||*|
A1311525|Nazwa miejscowości jest wymagana|*33-200||*||*Daszyńskiego||*3||*52||*MAŁOPOLSKIE||*||*|
A1311529|Nazwa miejscowości jest wymagana|*38-100||*||*Grunwaldzka||*17||*12||*PODKARPACKIE||*||*|
A1311535|Nazwa miejscowości jest wymagana|*66-400||*||*Papuszy||*14||*4||*LUBUSKIE||*||*|
A1311549|Nazwa miejscowości jest wymagana|*32-700||*||*Św. Leonarda||*61||*72||*||*||*|
A1311556|Nazwa miejscowości jest wymagana|*24-100||*||*Wojska Polskiego||*17||*9||*LUBELSKIE||*||*|
A1311564|Nazwa miejscowości jest wymagana|*28-400||*||*Nowy Świat||*18||*8||*ŚWIĘTOKRZYSKIE||*||*|
A1311567|Nazwa miejscowości jest wymagana|*32-300||*||*||*231||*||*MAŁOPOLSKIE||*||*|
A1311569|Nazwa miejscowości jest wymagana|*32-540||*||*24 stycznia||*18||*||*||*||*|
A1311571|Nazwa miejscowości jest wymagana|*30-130||*||*||*||*||*||*||*|
A1311574|Nazwa miejscowości jest wymagana|*41-403||*||*Górnośląska||*21||*||*ŚLĄSKIE||*||*|
A1311577|Nazwa miejscowości jest wymagana|*34-600||*||*Kolejowa||*13||*||*||*||*|
A1311579|Nazwa miejscowości jest wymagana|*33-100||*||*||*||*||*||*||*|
A1311580|Nazwa miejscowości jest wymagana|*35-329||*||*Krzyżanowskiego||*12||*34||*||*||*|
A1311582|Nazwa miejscowości jest wymagana|*28-400||*||*Sikorskiego||*12||*11||*ŚWIĘTOKRZYSKIE||*||*|
A1311588|Nazwa miejscowości jest wymagana|*16-400||*||*Utrata||*71A||*||*PODLASKIE||*||*|
A1311590|Nazwa miejscowości jest wymagana|*36-206||*||*||*370||*||*PODKARPACKIE||*||*|
A1311592|Nazwa miejscowości jest wymagana|*38-200||*||*||*334||*||*PODKARPACKIE||*||*|
A1311597|Nazwa miejscowości jest wymagana|*41-200||*||*Narutowicza||*42||*59||*||*||*|
A1311603|Nazwa miejscowości jest wymagana|*27-400||*||*Łączna||*42||*||*||*||*|
A1311605|Nazwa miejscowości jest wymagana|*43-332||*||*Spokojna||*7||*||*ŚLĄSKIE||*||*|
A1311606|Nazwa miejscowości jest wymagana|*31-108||*||*Smoleńsk||*19||*5||*||*||*|
A1311607|Nazwa miejscowości jest wymagana|*22-400||*||*||*118||*||*LUBELSKIE||*||*|
A1311610|Nazwa miejscowości jest wymagana|*38-200||*||*W. Pola||*12 B||*||*||*||*|
A1311612|Nazwa miejscowości jest wymagana|*38-200||*||*Na Kotlinę||*13||*22||*||*||*|
A1311616|Nazwa miejscowości jest wymagana|*33-300||*||*Boya Żeleńskiego||*12||*||*||*||*|
A1311621|Nazwa miejscowości jest wymagana|*43-607||*||*Gwardzistów||*124||*||*ŚLĄSKIE||*||*|
A1311635|Nazwa miejscowości jest wymagana|*42-400||*||*Blanowska||*56||*41||*ŚLĄSKIE||*||*|
A1311640|Nazwa miejscowości jest wymagana|*32-625||*||*Wypoczynkowa||*22||*||*MAŁOPOLSKIE||*||*|
A1311645|Nazwa miejscowości jest wymagana|*28-440||*||*||*28||*||*ŚWIĘTOKRZYSKIE||*||*|
A1311647|Nazwa miejscowości jest wymagana|*27-400||*||*||*61||*||*ŚWIĘTOKRZYSKIE||*||*|
A1311648|Nazwa miejscowości jest wymagana|*31-519||*||*Idzikowskiego||*11||*||*||*||*|
A1311650|Nazwa miejscowości jest wymagana|*33-300||*||*al. Wolności||*37 f||*14||*||*||*|
A1311653|Nazwa miejscowości jest wymagana|*22-400||*||*Św. Piątka||*62||*||*||*||*|
A1311654|Nazwa miejscowości jest wymagana|*67-200||*||*Keplera||*8||*11||*DOLNOŚLĄSKIE||*||*|
A1311657|Nazwa miejscowości jest wymagana|*33-140||*||*Kościuszki||*3||*||*MAŁOPOLSKIE||*||*|
A1311659|Nazwa miejscowości jest wymagana|*42-262||*||*strażacka||*17||*||*ŚLĄSKIE||*||*|
A1295539|Nazwa miejscowości jest wymagana|*32-310||*||*os. XXX-lecia||*11||*7||*||*||*|
A1311663|Nazwa miejscowości jest wymagana|*68-208||*||*Wiejska||*8||*||*LUBUSKIE||*||*|
A1311682|Nazwa miejscowości jest wymagana|*37-600||*||*Jagiellonów||*6||*15||*PODKARPACKIE||*||*|
A1311686|Nazwa miejscowości jest wymagana|*21-010||*||*Staszica||*6||*54||*LUBELSKIE||*||*|
A1311689|Nazwa miejscowości jest wymagana|*97-330||*||*Klasztorna||*16||*3||*ŁÓDZKIE||*||*|
A1311692|Nazwa miejscowości jest wymagana|*32-620||*||*Gwarków||*10||*||*MAŁOPOLSKIE||*||*|
A1311709|Nazwa miejscowości jest wymagana|*38-500||*||*Biała Góra||*11||*||*||*||*|
A1311745|Nazwa miejscowości jest wymagana|*44-274||*||*Jana Dzierżonia||*17||*||*||*||*|
A1311750|Nazwa miejscowości jest wymagana|*||*||*Janowskiego||*120||*||*||*||*|
A1311755|Nazwa miejscowości jest wymagana|*||*||*Syrokomli||*30||*||*||*||*|
A1311758|Nazwa miejscowości jest wymagana|*27-600||*||*||*||*||*||*||*|
A1311760|Nazwa miejscowości jest wymagana|*||*||*odmętowa||*13||*||*||*||*|
A1311762|Nazwa miejscowości jest wymagana|*||*||*Wąchock||*4a||*8||*||*||*|
A1311769|Nazwa miejscowości jest wymagana|*33-200||*||*Hallera||*30||*||*||*||*|
A1311771|Nazwa miejscowości jest wymagana|*30-683||*||*Nowosądecka||*15||*1||*||*||*|
A1311773|Nazwa miejscowości jest wymagana|*32-626||*||*Popiełuszki||*35||*||*MAŁOPOLSKIE||*||*|
A1311774|Nazwa miejscowości jest wymagana|*34-600||*||*Zygmunta Augusta||*3||*69||*||*||*|
A1311778|Nazwa miejscowości jest wymagana|*32-590||*||*H. Sienkiewicza||*47||*||*||*||*|
A1311779|Nazwa miejscowości jest wymagana|*31-214||*||*Mackiewicza||*19||*71||*||*||*|
A1311780|Nazwa miejscowości jest wymagana|*33-100||*||*Skargi||*42||*16||*||*||*|
A1311782|Nazwa miejscowości jest wymagana|*34-604||*||*||*107||*||*MAŁOPOLSKIE||*||*|
A1311783|Nazwa miejscowości jest wymagana|*20-836||*||*Kurantowa||*4||*11||*||*||*|
A1311785|Nazwa miejscowości jest wymagana|*37-700||*||*Kasztanowa||*28||*||*||*||*|
A1311786|Nazwa miejscowości jest wymagana|*43-600||*||*Bielańska||*20 A||*||*||*||*|
A1311787|Nazwa miejscowości jest wymagana|*36-620||*||*||*175||*||*MAŁOPOLSKIE||*||*|
A1311789|Nazwa miejscowości jest wymagana|*34-602||*||*||*516||*||*MAŁOPOLSKIE||*||*|
A1311790|Nazwa miejscowości jest wymagana|*30-054||*||*Czarnowiejska||*48||*6||*||*||*|
A1311793|Nazwa miejscowości jest wymagana|*31-635||*||*os. Oświecenia||*7||*8||*||*||*|
A1311795|Nazwa miejscowości jest wymagana|*32-447||*||*||*258||*||*MAŁOPOLSKIE||*||*|
A1311797|Nazwa miejscowości jest wymagana|*59-400||*||*Bema||*8||*||*DOLNOŚLĄSKIE||*||*|
A1311801|Nazwa miejscowości jest wymagana|*44-340||*||*Wierzniowicka||*12||*||*ŚLĄSKIE||*||*|
A1312216|Nazwa miejscowości jest wymagana|*37-100||*||*os. Gen. Maczka||*1||*31||*PODKARPACKIE||*||*|
A1312220|Nazwa miejscowości jest wymagana|*28-400||*||*Grunwaldzka||*2||*29||*ŚWIĘTOKRZYSKIE||*||*|
A1312222|Nazwa miejscowości jest wymagana|*33-300||*||*Ks. Gurgacza||*9||*||*||*||*|
A1312232|Nazwa miejscowości jest wymagana|*30-002||*||*Zbożowa||*2||*2||*||*||*|
A1312233|Nazwa miejscowości jest wymagana|*32-607||*||*Długa||*315||*||*MAŁOPOLSKIE||*||*|
A1312235|Nazwa miejscowości jest wymagana|*30-730||*||*Lipska||*49||*9||*||*||*|
A1312239|Nazwa miejscowości jest wymagana|*38-200||*||*||*96||*||*PODKARPACKIE||*||*|
A1312243|Nazwa miejscowości jest wymagana|*36-121||*||*||*29||*||*PODKARPACKIE||*||*|
A1312248|Nazwa miejscowości jest wymagana|*32-440||*||*Partyzantów||*193||*||*||*||*|
A1312251|Nazwa miejscowości jest wymagana|*33-342||*||*||*388||*||*MAŁOPOLSKIE||*||*|
A1312253|Nazwa miejscowości jest wymagana|*32-602||*||*Chrobrego||*6||*3||*||*||*|
A1312258|Nazwa miejscowości jest wymagana|*32-410||*||*Dębowa||*38 A||*||*||*||*|
A1312260|Nazwa miejscowości jest wymagana|*39-200||*||*Pana Tadeusza||*12||*7||*||*||*|
A1312262|Nazwa miejscowości jest wymagana|*47-400||*||*Kilińskiego||*16||*||*PODKARPACKIE||*||*|
A1296280|Nazwa miejscowości jest wymagana|*32-300||*||*Koszarowa||*8||*19||*||*||*|
A1317046|Nazwa miejscowości jest wymagana|*26-900||*||*Armii Ludowej||*1||*5||*||*||*|
A1325080|Nazwa miejscowości jest wymagana|*||*||*Frederik A dahls vei||*20||*||*||*||*|
ZA1268160|Nazwa miejscowości jest wymagana|*30-638||*||*Estońska||*6||*13||*MAŁOPOLSKIE||*KRAKÓW||*KRAKÓW|
A1293873|Nazwa miejscowości jest wymagana|*32-400||*||*NIEPODLEGŁOŚCI||*||*||*||*||*|
A1330852|Nazwa miejscowości jest wymagana|*38-200||*||*Rafineryjna||*5 C||*20||*||*||*|
A1317528|Nazwa miejscowości jest wymagana|*39-230||*||*||*83||*||*||*||*|
A1330643|Nazwa miejscowości jest wymagana|*30-838||*||*Heleny||*22||*29||*||*||*|
A1330644|Nazwa miejscowości jest wymagana|*34-120||*||*Lenartowicza||*38||*57||*||*||*|
A1330645|Nazwa miejscowości jest wymagana|*31-722||*||*os Na Wzgórzach||*9||*37||*||*||*|
A1330646|Nazwa miejscowości jest wymagana|*32-305||*||*Reja||*4||*42||*||*||*|
A1330647|Nazwa miejscowości jest wymagana|*38-400||*||*Naftowa||*7||*15||*||*||*|
A1330650|Nazwa miejscowości jest wymagana|*33-300||*||*Zakamienica||*17||*||*||*||*|
A1330652|Nazwa miejscowości jest wymagana|*42-700||*||*Uchodźców||*4||*||*||*||*|
A1330655|Nazwa miejscowości jest wymagana|*39-400||*||*Kopernika||*12||*4||*||*||*|
A1330657|Nazwa miejscowości jest wymagana|*42-440||*||*Południowa||*44||*||*||*||*|
A1330664|Nazwa miejscowości jest wymagana|*28-530||*||*Topola||*263 b||*3||*||*||*|
A1330668|Nazwa miejscowości jest wymagana|*42-221||*||*Skwerowa||*34 A||*||*||*||*|
A1330670|Nazwa miejscowości jest wymagana|*27-400||*||*Kilińskiego||*20 B||*11||*||*||*|
A1330671|Nazwa miejscowości jest wymagana|*39-200||*||*Gawrzyłowska||*42||*||*||*||*|
A1330674|Nazwa miejscowości jest wymagana|*35-303||*||*Monte Cassino||*8||*65||*||*||*|
A1330676|Nazwa miejscowości jest wymagana|*28-400||*||*Hugona Kołłątaja||*4||*18||*||*||*|
A1330677|Nazwa miejscowości jest wymagana|*32-651||*||*Łęki||*119||*||*||*||*|
A1330690|Nazwa miejscowości jest wymagana|*23-400||*||*Puszkina||*3||*||*||*||*|
A1330697|Nazwa miejscowości jest wymagana|*42-700||*||*Polna||*20||*2||*||*||*|
A1330703|Nazwa miejscowości jest wymagana|*32-620||*||*Gwarków||*14||*||*||*||*|
A1330704|Nazwa miejscowości jest wymagana|*34-400||*||*Szaglarska||*126 B||*83||*||*||*|
A1330707|Nazwa miejscowości jest wymagana|*33-300||*||*Barska||*14||*11||*||*||*|
A1330709|Nazwa miejscowości jest wymagana|*34-220||*||*os. Na Stoku||*3 a||*||*||*||*|
A1330716|Nazwa miejscowości jest wymagana|*30-686||*||*Podedworze||*28||*||*||*||*|
A1330719|Nazwa miejscowości jest wymagana|*43-300||*||*Piastów Śląskich||*4||*44||*||*||*|
A1330722|Nazwa miejscowości jest wymagana|*32-660||*||*Powstańców Śląskich||*6||*8||*||*||*|
A1330724|Nazwa miejscowości jest wymagana|*22-100||*||*Tuzinek||*7||*||*||*||*|
A1330725|Nazwa miejscowości jest wymagana|*38-120||*||*Rzeszowska||*41||*||*||*||*|
A1330727|Nazwa miejscowości jest wymagana|*28-100||*||*os. Sikorskiego||*7||*23||*||*||*|
A1330728|Nazwa miejscowości jest wymagana|*95-200||*||*20-go Stycznia||*53||*30||*||*||*|
A1330729|Nazwa miejscowości jest wymagana|*23-200||*||*Spółdzielcza||*8||*65||*||*||*|
A1330737|Nazwa miejscowości jest wymagana|*32-315||*||*Grabowska||*36||*||*||*||*|
A1330739|Nazwa miejscowości jest wymagana|*05-640||*||*Wodziczna||*38||*||*||*||*|
A1312024|Nazwa miejscowości jest wymagana|*43-155||*||*Granitowa||*104||*8||*||*||*|
A1313611|Nazwa miejscowości jest wymagana|*40-553||*||*W. Orkana||*17 C||*40||*||*||*|
A1330743|Nazwa miejscowości jest wymagana|*97-400||*||*os. Dolnośląskie||*135||*41||*||*||*|
A1330744|Nazwa miejscowości jest wymagana|*37-110||*||*Bikówka||*13||*||*||*||*|
A1295263|Nazwa miejscowości jest wymagana|*31-411||*||*Gdańska||*40||*103||*||*||*|
A1330748|Nazwa miejscowości jest wymagana|*97-300||*||*Komunalna||*15||*||*||*||*|
A1330749|Nazwa miejscowości jest wymagana|*83-300||*||*Majakowskiego||*22||*7||*||*||*|
A1330752|Nazwa miejscowości jest wymagana|*28-400||*||*Królowej Jadwigi||*3||*5||*||*||*|
A1330753|Nazwa miejscowości jest wymagana|*34-100||*||*Lwowska||*43||*||*||*||*|
A1330755|Nazwa miejscowości jest wymagana|*31-352||*||*Pod Strzechą||*||*||*||*||*|
A1330757|Nazwa miejscowości jest wymagana|*31-422||*||*Powstańców||*36||*54||*||*||*|
A1330760|Nazwa miejscowości jest wymagana|*34-120||*||*Włókniarzy||*14||*73||*||*||*|
A1330761|Nazwa miejscowości jest wymagana|*32-031||*||*Zakopiańska||*89||*||*||*||*|
A1330764|Nazwa miejscowości jest wymagana|*43-190||*||*Fabryczna||*8||*||*||*||*|
A1330765|Nazwa miejscowości jest wymagana|*43-300||*||*Lenartowicza||*38||*5||*||*||*|
A1330773|Nazwa miejscowości jest wymagana|*42-500||*||*Paziowa||*3||*16||*||*||*|
A1330774|Nazwa miejscowości jest wymagana|*97-216||*||*Mazowiecka||*40||*||*||*||*|
A1330776|Nazwa miejscowości jest wymagana|*43-100||*||*Morcinka||*6||*52||*||*||*|
A1330777|Nazwa miejscowości jest wymagana|*31-542||*||*Sądowa||*5||*21||*||*||*|
A1330780|Nazwa miejscowości jest wymagana|*44-100||*||*Długa||*40||*||*||*||*|
A1330782|Nazwa miejscowości jest wymagana|*31-137||*||*Siemiradzkiego||*20 B||*6||*||*||*|
A1330784|Nazwa miejscowości jest wymagana|*37-450||*||*Jana Pawła||*46||*100||*||*||*|
A1330786|Nazwa miejscowości jest wymagana|*28-340||*||*os. Sady||*19||*10||*||*||*|
A1330787|Nazwa miejscowości jest wymagana|*97-400||*||*os. Wolność||*3||*58||*||*||*|
A1330836|Nazwa miejscowości jest wymagana|*77-400||*||*Wincentego Witosa||*7||*||*||*||*|
A1330839|Nazwa miejscowości jest wymagana|*30-435||*||*Zakopiańska||*233||*||*||*||*|
A1330848|Nazwa miejscowości jest wymagana|*31-963||*||*os. Krakowiaków||*21||*14||*||*||*|
A1330849|Nazwa miejscowości jest wymagana|*31-870||*||*os, II Pułku Lotniczego||*48||*11||*||*||*|
A1330850|Nazwa miejscowości jest wymagana|*26-200||*||*Piłsudskiego||*185||*||*||*||*|
A1330851|Nazwa miejscowości jest wymagana|*33-121||*||*||*45 a||*||*||*||*|
A1330855|Nazwa miejscowości jest wymagana|*42-200||*||*Witosa||*5||*5||*||*||*|
A1317357|Nazwa miejscowości jest wymagana|*44-203||*||*Boguszowicka||*17 B||*||*||*||*|
A1330441|Nazwa miejscowości jest wymagana|*43-450||*||*Gałczyńskiego||*7||*||*||*||*|
A1330442|Nazwa miejscowości jest wymagana|*32-861||*||*||*254||*||*||*||*|
A1330489|Nazwa miejscowości jest wymagana|*38-200||*||*Baczyńskiego||*27||*67||*||*||*|
A1330490|Nazwa miejscowości jest wymagana|*88-100||*||*Błażka||*2||*2||*||*||*|
A1330494|Nazwa miejscowości jest wymagana|*38-315||*||*||*41||*||*||*||*|
A1330496|Nazwa miejscowości jest wymagana|*34-100||*||*os. Pod Skarpą||*23||*39||*||*||*|
A1317367|Nazwa miejscowości jest wymagana|*37-700||*||*Hoffmanowej||*3||*14||*||*||*|
A1330499|Nazwa miejscowości jest wymagana|*44-164||*||*Radomska||*76||*||*||*||*|
A1330533|Nazwa miejscowości jest wymagana|*42-224||*||*Iwaszkiewicza||*2||*34||*||*||*|
A1330534|Nazwa miejscowości jest wymagana|*33-100||*||*os. Zielone||*15||*24||*||*||*|
A1330535|Nazwa miejscowości jest wymagana|*31-724||*||*os. Na Wzgórzach||*26||*3||*||*||*|
